listing_id,neighbourhood_cleansed,room_type,accommodates,bathrooms_numeric,beds,bathrooms_shared,amenities_num
22639409,Praha 1,Entire home/apt,6,1.0,5.0,0,103
22645863,Praha 1,Entire home/apt,2,1.5,2.0,0,311
22678088,Praha 15,Entire home/apt,2,1.0,1.0,0,494
22684344,Praha 2,Entire home/apt,4,1.0,1.0,0,192
22687615,Praha 1,Entire home/apt,4,1.0,1.0,0,419
22694740,Praha 1,Entire home/apt,12,1.0,12.0,0,143
22696043,Praha 5,Entire home/apt,3,1.0,3.0,0,123
22696235,Praha 5,Entire home/apt,4,1.0,4.0,0,123
22697837,Praha 6,Private room,2,1.0,2.0,0,172
22700589,Praha 1,Entire home/apt,6,1.0,6.0,0,948
22711946,Praha 12,Entire home/apt,12,3.5,10.0,0,596
22723696,Praha 3,Entire home/apt,3,1.0,1.0,0,319
22784067,Praha 8,Private room,3,1.0,3.0,0,554
22839740,Praha 4,Private room,3,2.5,2.0,1,837
22853376,Praha 5,Entire home/apt,6,1.0,4.0,0,654
22861451,Praha 1,Entire home/apt,5,1.0,5.0,0,479
22862756,Praha 1,Entire home/apt,8,1.5,8.0,0,622
22875449,Praha 8,Entire home/apt,7,1.0,4.0,0,766
22898360,Praha 13,Entire home/apt,2,1.0,1.0,0,599
22899657,Praha 13,Entire home/apt,4,1.0,2.0,0,607
22900681,Praha 13,Entire home/apt,5,2.0,3.0,0,740
22902454,Praha 8,Entire home/apt,4,1.0,2.0,0,611
22912153,Praha 2,Entire home/apt,4,1.0,2.0,0,389
22915794,Praha 8,Entire home/apt,2,1.0,2.0,0,996
22918963,Praha 8,Entire home/apt,3,1.0,3.0,0,930
22919195,Praha 8,Entire home/apt,2,1.0,2.0,0,844
22919855,Praha 8,Entire home/apt,3,1.0,3.0,0,868
22919884,Praha 8,Entire home/apt,2,1.0,2.0,0,920
22923222,Praha 1,Entire home/apt,3,1.5,2.0,0,509
22923754,Praha 1,Entire home/apt,6,1.5,4.0,0,526
22924271,Praha 1,Entire home/apt,12,2.0,7.0,0,633
22930541,Praha 4,Entire home/apt,2,1.5,1.0,0,502
22936987,Praha 1,Entire home/apt,4,1.0,2.0,0,932
22958590,Praha 1,Entire home/apt,12,2.0,6.0,0,976
22973245,Praha 1,Entire home/apt,4,1.0,2.0,0,732
22993632,Praha 4,Private room,1,2.5,1.0,1,669
23010761,Praha 15,Entire home/apt,2,1.0,1.0,0,333
23020753,Praha 7,Entire home/apt,4,1.0,2.0,0,239
23032761,Praha 2,Entire home/apt,5,1.0,5.0,0,943
23036890,Praha 1,Entire home/apt,2,1.0,1.0,0,448
23052471,Praha 10,Entire home/apt,2,1.0,1.0,0,507
23052990,Praha 10,Entire home/apt,2,1.0,1.0,0,446
23053226,Praha 10,Entire home/apt,3,1.0,2.0,0,720
23053259,Praha 1,Hotel room,3,1.0,2.0,0,743
23053798,Praha 1,Hotel room,2,1.0,2.0,0,568
23090776,Praha 6,Hotel room,4,1.0,2.0,0,723
23097051,Praha 1,Entire home/apt,2,1.0,1.0,0,482
23145581,Praha 1,Entire home/apt,5,1.0,3.0,0,499
23158551,Praha 2,Entire home/apt,4,1.0,1.0,0,818
23175529,Praha 6,Entire home/apt,6,1.5,5.0,0,1407
23194117,Praha 1,Entire home/apt,4,1.5,2.0,0,895
23195074,Praha 1,Entire home/apt,2,1.0,1.0,0,422
23197025,Praha 1,Entire home/apt,4,1.0,3.0,0,814
23197909,Praha 6,Entire home/apt,9,1.0,9.0,0,440
23201751,Praha 1,Entire home/apt,6,1.0,2.0,0,504
23219692,Praha 2,Private room,2,1.0,2.0,1,352
23235589,Praha 1,Entire home/apt,5,1.0,3.0,0,465
23254731,Praha 12,Hotel room,3,1.0,2.0,0,382
23307552,Praha 5,Entire home/apt,2,1.0,1.0,0,608
23336481,Praha 10,Entire home/apt,4,1.0,2.0,0,1134
23354259,Praha 1,Entire home/apt,4,1.5,2.0,0,645
23374750,Praha 1,Entire home/apt,4,1.5,2.0,0,520
23425087,Praha 10,Private room,2,1.0,1.0,0,606
23428645,Praha 1,Entire home/apt,4,1.5,6.0,0,567
23429206,Praha 1,Entire home/apt,4,1.5,6.0,0,475
23432131,Praha 7,Entire home/apt,2,1.0,1.0,0,131
23433210,Praha 1,Private room,2,1.5,1.0,1,119
23446205,Praha 7,Private room,2,1.5,1.0,1,376
23474899,Praha 1,Entire home/apt,4,2.0,2.0,0,887
23525612,Praha 3,Entire home/apt,4,1.0,1.0,0,861
23535339,Praha 8,Entire home/apt,6,1.0,3.0,0,756
23536085,Praha 1,Entire home/apt,4,1.5,2.0,0,455
23537049,Praha 8,Entire home/apt,8,1.0,4.0,0,774
23556723,Praha 3,Entire home/apt,4,1.0,2.0,0,147
23568585,Praha 1,Entire home/apt,6,2.5,4.0,0,715
23578693,Praha 6,Entire home/apt,4,1.0,2.0,0,565
23579103,Praha 1,Entire home/apt,5,1.0,3.0,0,523
23608950,Praha 5,Entire home/apt,3,1.5,2.0,0,632
23619432,Praha 3,Entire home/apt,3,1.0,1.0,0,1034
23620815,Praha 5,Private room,3,1.0,3.0,0,267
23624495,Praha 9,Private room,4,1.0,2.0,1,621
23630035,Praha 6,Entire home/apt,2,1.0,1.0,0,65
23637816,Praha 1,Entire home/apt,10,2.0,10.0,0,599
23640777,Praha 3,Hotel room,16,1.0,16.0,0,671
23642585,Praha 1,Entire home/apt,4,1.0,2.0,0,646
23642972,Praha 1,Entire home/apt,4,1.0,2.0,0,570
23657659,Praha 5,Private room,2,1.0,1.0,0,414
23674051,Praha 1,Entire home/apt,6,1.0,6.0,0,162
23684226,Praha 7,Entire home/apt,3,1.0,2.0,0,394
23685048,Praha 7,Entire home/apt,2,1.0,2.0,0,323
23685844,Praha 1,Entire home/apt,4,1.5,3.0,0,447
23691692,Praha 6,Private room,1,1.0,1.0,1,260
23691791,Praha 9,Private room,2,2.0,2.0,1,637
23711087,Praha 10,Entire home/apt,2,1.0,2.0,0,699
23713947,Praha 3,Entire home/apt,3,1.0,2.0,0,707
23719921,Praha 2,Entire home/apt,6,1.5,3.0,0,618
23720684,Praha 1,Entire home/apt,6,2.0,2.0,0,589
23738474,Praha 1,Entire home/apt,4,1.5,2.0,0,443
23745783,Praha 4,Entire home/apt,6,1.0,3.0,0,302
23755708,Praha 3,Private room,2,1.0,1.0,1,548
23766027,Praha 1,Private room,3,1.0,2.0,1,1375
23769208,Praha 10,Entire home/apt,2,1.0,1.0,0,453
23778332,Praha 1,Entire home/apt,10,2.5,6.0,0,1051
23779019,Praha 1,Entire home/apt,16,3.0,10.0,0,414
23779595,Praha 3,Entire home/apt,5,1.0,5.0,0,229
23782206,Praha 2,Entire home/apt,2,1.0,1.0,0,694
23782360,Praha 2,Entire home/apt,4,1.0,2.0,0,694
23782524,Praha 2,Entire home/apt,2,1.0,1.0,0,714
23799960,Praha 14,Entire home/apt,3,1.0,3.0,0,391
23815204,Praha 1,Private room,2,2.5,2.0,1,269
23823252,Praha 4,Entire home/apt,2,1.5,2.0,0,384
23844797,Praha 12,Hotel room,7,1.0,4.0,0,330
23844907,Praha 12,Hotel room,2,1.0,2.0,0,441
23847309,Praha 5,Entire home/apt,4,1.0,4.0,0,309
23850925,Praha 8,Entire home/apt,2,1.0,1.0,0,390
23855275,Praha 1,Entire home/apt,2,1.0,2.0,0,762
23855809,Praha 1,Entire home/apt,7,1.0,4.0,0,867
23878596,Praha 8,Entire home/apt,3,1.0,1.0,0,176
23889990,Praha 1,Entire home/apt,2,1.0,1.0,0,733
23901932,Praha 3,Entire home/apt,2,1.0,1.0,0,565
23911285,Praha 4,Entire home/apt,2,1.0,1.0,0,671
23911410,Praha 3,Entire home/apt,6,2.0,6.0,0,150
23911751,Praha 2,Entire home/apt,8,1.0,6.0,0,39
23913566,Praha 5,Entire home/apt,4,1.0,1.0,0,276
23915163,Praha 7,Entire home/apt,10,1.0,8.0,0,237
23915695,Praha 3,Entire home/apt,9,1.5,8.0,0,202
23917649,Praha 10,Entire home/apt,6,1.0,6.0,0,201
23919076,Praha 7,Entire home/apt,6,2.0,6.0,0,299
23919872,Praha 7,Entire home/apt,5,1.5,5.0,0,233
23920187,Praha 7,Entire home/apt,7,2.0,7.0,0,292
23922098,Praha 7,Entire home/apt,5,1.5,6.0,0,291
23922568,Praha 7,Entire home/apt,7,2.0,7.0,0,257
23933689,Praha 3,Entire home/apt,4,1.5,4.0,0,208
23934128,Praha 7,Entire home/apt,7,2.0,7.0,0,258
23955623,Praha 5,Private room,1,1.5,1.0,1,788
23960950,Praha 1,Entire home/apt,5,1.0,5.0,0,547
23966621,Praha 1,Entire home/apt,5,1.5,1.0,0,961
23970802,Praha 1,Entire home/apt,4,1.5,2.0,0,868
23994976,Praha 3,Entire home/apt,3,1.5,4.0,0,592
24012125,Praha 7,Entire home/apt,7,2.0,7.0,0,391
24028311,Praha 2,Entire home/apt,6,3.0,3.0,0,327
24028318,Praha 2,Entire home/apt,4,1.0,2.0,0,454
24030098,Praha 1,Private room,2,1.0,1.0,0,88
24055825,Praha 7,Entire home/apt,6,1.5,2.0,0,311
24068499,Praha 3,Entire home/apt,4,1.0,2.0,0,294
24069343,Praha 1,Entire home/apt,7,1.0,6.0,0,619
24072293,Praha 4,Entire home/apt,5,1.0,1.0,0,727
24072719,Praha 3,Entire home/apt,6,1.5,3.0,0,733
24076122,Praha 1,Entire home/apt,2,1.0,1.0,0,444
24081454,Praha 14,Entire home/apt,2,1.0,1.0,0,568
24089574,Praha 1,Entire home/apt,3,1.0,2.0,0,197
24090750,Praha 1,Entire home/apt,8,1.5,4.0,0,300
24092702,Praha 1,Entire home/apt,6,1.5,3.0,0,267
24094777,Praha 1,Entire home/apt,6,1.5,3.0,0,453
24095083,Praha 4,Entire home/apt,5,1.0,4.0,0,355
24099075,Praha 1,Entire home/apt,4,1.0,2.0,0,212
24132133,Praha 1,Private room,4,1.0,1.0,0,693
24132855,Praha 2,Private room,4,1.0,2.0,0,690
24170212,Praha 1,Entire home/apt,2,1.0,1.0,0,746
24190118,Praha 5,Entire home/apt,6,1.0,4.0,0,414
24215082,Praha 3,Entire home/apt,16,3.5,12.0,0,330
24216440,Praha 2,Entire home/apt,4,1.0,4.0,0,369
24218196,Praha 1,Entire home/apt,5,1.0,5.0,0,536
24255785,Praha 7,Entire home/apt,3,1.0,1.0,0,646
24266372,Praha 1,Entire home/apt,6,3.0,3.0,0,1212
24272457,Praha 4,Entire home/apt,2,1.0,1.0,0,602
24273637,Praha 1,Entire home/apt,4,2.0,2.0,0,883
24292587,Praha 3,Entire home/apt,4,1.0,5.0,0,785
24307130,Praha 10,Entire home/apt,6,2.0,3.0,0,204
24319287,Praha 7,Entire home/apt,2,1.5,1.0,0,760
24322626,Praha 1,Entire home/apt,4,1.0,2.0,0,369
24334101,Praha 4,Entire home/apt,4,1.0,2.0,0,267
24343900,Praha 1,Entire home/apt,5,1.0,2.0,0,401
24354085,Praha 1,Entire home/apt,3,1.0,2.0,0,180
24354167,Praha 1,Entire home/apt,4,1.0,2.0,0,180
24354247,Praha 1,Entire home/apt,3,1.0,2.0,0,180
24387117,Praha 3,Entire home/apt,4,1.0,3.0,0,644
24395217,Praha 1,Entire home/apt,5,1.5,5.0,0,486
24399812,Praha 2,Entire home/apt,2,1.0,2.0,0,463
24407533,Praha 3,Entire home/apt,4,1.0,1.0,0,1130
24421363,Praha 1,Entire home/apt,6,1.5,2.0,0,421
24444179,Praha 4,Entire home/apt,5,1.0,3.0,0,968
24448779,Praha 1,Entire home/apt,3,1.0,3.0,0,103
24460213,Praha 8,Entire home/apt,9,2.0,5.0,0,305
24464202,Praha 2,Entire home/apt,5,1.0,2.0,0,401
24481420,Praha 9,Entire home/apt,5,1.0,1.0,0,656
24482328,Praha 9,Entire home/apt,5,1.0,2.0,0,658
24482690,Praha 8,Entire home/apt,2,1.0,1.0,0,277
24488877,Praha 5,Entire home/apt,1,1.0,1.0,0,517
24500260,Praha 10,Entire home/apt,13,2.0,13.0,0,293
24533820,Praha 1,Entire home/apt,2,1.0,1.0,0,452
24536910,Praha 1,Private room,2,1.5,1.0,1,574
24542151,Praha 2,Private room,4,2.5,3.0,0,356
24542681,Praha 13,Entire home/apt,8,2.0,8.0,0,187
24557620,Praha 2,Private room,3,1.5,3.0,1,333
24557803,Praha 2,Private room,2,1.5,1.0,1,360
24557976,Praha 2,Private room,1,1.5,1.0,1,368
24567231,Praha 3,Entire home/apt,4,1.0,2.0,0,292
24591745,Praha 7,Entire home/apt,3,1.0,2.0,0,509
24637483,Praha 4,Private room,2,1.0,2.0,0,137
24651065,Praha 14,Private room,2,1.0,1.0,0,538
24664193,Praha 3,Entire home/apt,4,1.0,2.0,0,321
24672971,Praha 1,Entire home/apt,4,1.0,1.0,0,554
24702755,Praha 1,Entire home/apt,2,1.5,1.0,0,534
24717972,Praha 2,Entire home/apt,8,2.0,8.0,0,284
24770246,Praha 1,Entire home/apt,2,1.0,1.0,0,300
24772706,Praha 8,Entire home/apt,2,1.0,1.0,0,766
24792376,Praha 19,Entire home/apt,4,1.0,4.0,0,387
24798004,Praha 8,Entire home/apt,8,1.5,3.0,0,848
24848577,Praha 7,Entire home/apt,4,1.0,4.0,0,446
24877274,Praha 8,Entire home/apt,2,1.0,1.0,0,332
24891209,Praha 5,Entire home/apt,4,1.0,4.0,0,403
24892832,Praha 3,Entire home/apt,2,1.0,1.0,0,278
24904149,Praha 1,Entire home/apt,4,1.0,2.0,0,802
24927147,Praha 10,Entire home/apt,4,2.0,7.0,0,393
24957625,Praha 1,Entire home/apt,2,1.0,1.0,0,610
24974577,Praha 1,Entire home/apt,4,1.0,1.0,0,144
24977783,Praha 2,Entire home/apt,4,1.0,2.0,0,399
24983949,Praha 5,Private room,2,1.0,1.0,1,452
25030636,Praha 2,Entire home/apt,3,1.0,2.0,0,337
25043880,Praha 1,Entire home/apt,3,1.0,2.0,0,338
25044679,Praha 6,Entire home/apt,4,1.0,3.0,0,740
25049985,Praha 3,Entire home/apt,6,1.0,3.0,0,716
25050459,Praha 2,Entire home/apt,2,1.0,1.0,0,405
25080426,Praha 8,Entire home/apt,3,1.0,2.0,0,317
25125576,Praha 8,Entire home/apt,1,1.0,1.0,0,797
25136778,Praha 8,Entire home/apt,3,1.0,2.0,0,296
25137348,Praha 8,Entire home/apt,3,1.0,2.0,0,317
25140146,Praha 1,Private room,2,1.5,1.0,1,396
25147445,Praha 8,Entire home/apt,1,1.0,1.0,0,896
25147793,Praha 8,Entire home/apt,1,1.0,1.0,0,803
25147968,Praha 8,Entire home/apt,1,1.0,1.0,0,754
25154069,Praha 1,Private room,4,1.0,2.0,0,643
25154184,Praha 1,Private room,4,1.0,1.0,0,643
25217612,Praha 3,Entire home/apt,2,1.0,1.0,0,397
25230745,Praha 1,Entire home/apt,4,1.5,1.0,0,713
25241822,Praha 7,Entire home/apt,4,1.0,2.0,0,751
25248459,Praha 2,Entire home/apt,7,1.0,4.0,0,443
25250557,Praha 7,Entire home/apt,8,2.0,5.0,0,813
25251673,Praha 7,Entire home/apt,3,1.5,2.0,0,682
25258639,Praha 7,Entire home/apt,6,2.5,3.0,0,864
25260343,Praha 1,Entire home/apt,12,2.0,6.0,0,822
25274707,Praha 10,Entire home/apt,4,1.5,2.0,0,954
25281605,Praha 1,Entire home/apt,4,1.0,4.0,0,448
25314065,Praha 2,Entire home/apt,2,1.0,1.0,0,583
25321991,Praha 10,Entire home/apt,2,1.0,1.0,0,391
25330958,Praha 2,Private room,2,1.0,2.0,0,686
25336990,Praha 3,Private room,3,1.5,1.0,0,769
25343107,Praha 2,Entire home/apt,2,1.5,1.0,0,372
25345604,Praha 2,Private room,2,1.0,2.0,1,400
25349588,Praha 2,Entire home/apt,3,1.0,2.0,0,380
25367201,Praha 1,Entire home/apt,4,2.5,3.0,0,700
25369286,Praha 1,Entire home/apt,3,1.0,2.0,0,321
25390709,Praha 6,Entire home/apt,4,1.0,2.0,0,793
25422097,Praha 1,Entire home/apt,2,1.5,1.0,0,295
25441830,Praha 2,Entire home/apt,6,1.0,3.0,0,977
25466247,Praha 1,Private room,2,3.0,2.0,1,447
25468489,Praha 1,Entire home/apt,3,1.0,2.0,0,553
25485279,Praha 9,Entire home/apt,4,1.0,4.0,0,529
25491795,Praha 11,Entire home/apt,5,1.0,4.0,0,24
25540471,Praha 8,Entire home/apt,2,1.5,1.0,0,467
25556687,Praha 7,Entire home/apt,4,1.0,2.0,0,211
25557044,Praha 7,Entire home/apt,3,1.5,3.0,0,812
25565701,Praha 3,Entire home/apt,5,1.5,3.0,0,660
25567000,Praha 8,Entire home/apt,8,1.0,4.0,0,749
25567944,Praha 7,Entire home/apt,4,1.0,2.0,0,784
25568517,Praha 8,Entire home/apt,8,1.0,4.0,0,752
25569079,Praha 1,Entire home/apt,3,1.5,2.0,0,792
25608435,Praha 2,Entire home/apt,4,1.0,4.0,0,284
25624482,Praha 1,Entire home/apt,2,1.0,1.0,0,116
25671307,Praha 1,Entire home/apt,3,1.0,3.0,0,609
25726260,Praha 9,Private room,2,1.5,1.0,1,1145
25730177,Praha 8,Entire home/apt,4,1.5,1.0,0,676
25731052,Praha 3,Entire home/apt,6,1.5,3.0,0,722
25731709,Praha 8,Entire home/apt,4,1.0,2.0,0,670
25731913,Praha 3,Private room,2,1.0,2.0,0,228
25732521,Praha 8,Entire home/apt,6,1.0,1.0,0,694
25755950,Praha 10,Entire home/apt,2,1.5,1.0,0,681
25810946,Praha 14,Private room,2,1.0,2.0,0,176
25833691,Praha 1,Entire home/apt,2,1.0,1.0,0,766
25848753,Praha 5,Private room,2,1.0,1.0,1,716
25853756,Praha 1,Entire home/apt,5,1.5,1.0,0,891
25878586,Praha 16,Entire home/apt,4,1.0,4.0,0,163
25901425,Praha 8,Entire home/apt,4,1.5,1.0,0,650
25915527,Praha 5,Entire home/apt,4,1.0,2.0,0,624
25942164,Praha 1,Entire home/apt,2,1.0,1.0,0,308
25954674,Praha 2,Entire home/apt,6,1.0,1.0,0,255
25958824,Praha 1,Entire home/apt,8,2.0,3.0,0,1217
25969227,Praha 1,Entire home/apt,2,1.0,1.0,0,273
25989382,Praha 2,Entire home/apt,4,1.0,2.0,0,435
25990858,Praha 3,Entire home/apt,2,1.0,2.0,0,132
26000089,Praha 6,Entire home/apt,2,1.5,1.0,0,561
26003216,Praha 1,Entire home/apt,2,1.0,1.0,0,524
26021138,Praha 10,Private room,2,1.0,1.0,1,33
26026692,Praha 3,Entire home/apt,6,1.5,3.0,0,507
26047211,Praha 7,Entire home/apt,2,1.0,1.0,0,521
26051323,Praha 2,Entire home/apt,7,2.0,5.0,0,408
26068345,Praha 5,Entire home/apt,2,1.0,2.0,0,745
26068889,Praha 5,Entire home/apt,4,1.5,3.0,0,976
26080925,Praha 2,Entire home/apt,5,1.0,3.0,0,165
26101034,Praha 2,Entire home/apt,4,2.0,2.0,0,563
26107251,Praha 7,Entire home/apt,2,1.0,1.0,0,246
26107662,Praha 1,Entire home/apt,2,1.0,1.0,0,787
26123857,Praha 13,Entire home/apt,3,1.0,2.0,0,630
26130944,Praha 2,Entire home/apt,2,1.0,1.0,0,364
26131294,Praha 3,Entire home/apt,5,1.5,2.0,0,779
26149749,Praha 5,Entire home/apt,4,1.0,4.0,0,331
26150119,Praha 5,Entire home/apt,8,1.0,6.0,0,333
26150293,Praha 5,Entire home/apt,10,1.0,10.0,0,333
26150859,Praha 4,Entire home/apt,3,1.0,2.0,0,429
26156080,Praha 4,Entire home/apt,2,1.5,2.0,0,123
26178555,Praha 13,Private room,2,1.0,1.0,1,223
26178911,Praha 13,Entire home/apt,4,1.5,3.0,0,492
26185576,Praha 1,Entire home/apt,4,1.0,2.0,0,1114
26208886,Praha 2,Entire home/apt,4,1.0,4.0,0,219
26215357,Praha 3,Entire home/apt,5,1.0,3.0,0,163
26216842,Praha 3,Entire home/apt,4,1.0,2.0,0,689
26217459,Praha 1,Entire home/apt,8,2.0,3.0,0,1129
26217620,Praha 1,Entire home/apt,4,1.0,2.0,0,278
26220647,Praha 1,Entire home/apt,4,1.0,2.0,0,429
26277331,Praha 3,Entire home/apt,2,1.5,2.0,0,287
26298622,Praha 13,Entire home/apt,4,1.0,2.0,0,586
26300556,Praha 13,Entire home/apt,3,1.5,1.0,0,285
26317490,Praha 10,Entire home/apt,6,1.0,6.0,0,215
26323580,Praha 13,Entire home/apt,5,2.0,3.0,0,496
26359521,Praha 5,Entire home/apt,2,1.0,1.0,0,578
26376292,Praha 4,Private room,2,1.0,2.0,0,684
26388280,Praha 3,Hotel room,8,1.0,4.0,1,207
26392335,Praha 2,Entire home/apt,2,1.0,1.0,0,556
26393983,Praha 3,Entire home/apt,4,1.0,2.0,0,407
26420786,Praha 3,Entire home/apt,5,1.0,3.0,0,541
26438446,Praha 3,Entire home/apt,2,1.5,2.0,0,1101
26451883,Praha 2,Entire home/apt,4,1.0,2.0,0,655
26458040,Praha 4,Entire home/apt,2,1.0,1.0,0,446
26467894,Praha 4,Entire home/apt,4,1.0,2.0,0,451
26474910,Praha 2,Entire home/apt,4,1.0,2.0,0,480
26493067,Praha 1,Entire home/apt,6,1.5,3.0,0,886
26496450,Praha 10,Entire home/apt,3,1.0,2.0,0,644
26505047,Praha 2,Entire home/apt,4,1.0,2.0,0,496
26520714,Praha 5,Entire home/apt,6,1.5,5.0,0,828
26541004,Praha 2,Entire home/apt,6,0.0,2.0,0,64
26547252,Praha 10,Private room,2,1.0,1.0,1,590
26555434,Praha 2,Entire home/apt,10,3.0,6.0,0,863
26557191,Praha 8,Entire home/apt,2,1.0,1.0,0,704
26580126,Praha 7,Entire home/apt,3,1.0,1.0,0,562
26623304,Praha 5,Entire home/apt,2,1.0,1.0,0,754
26638267,Praha 5,Entire home/apt,3,1.0,3.0,0,344
26659042,Praha 1,Entire home/apt,16,2.0,22.0,0,670
26662632,Praha 2,Entire home/apt,2,1.0,1.0,0,620
26666464,Praha 3,Entire home/apt,3,1.0,2.0,0,361
26698977,Praha 2,Entire home/apt,2,1.0,1.0,0,309
26699596,Praha 5,Entire home/apt,2,1.0,1.0,0,318
26709296,Praha 5,Entire home/apt,5,1.0,2.0,0,813
26710582,Praha 1,Entire home/apt,6,2.0,3.0,0,808
26710687,Praha 2,Entire home/apt,4,1.0,2.0,0,593
26710764,Praha 2,Entire home/apt,4,1.0,2.0,0,552
26710827,Praha 2,Entire home/apt,6,1.5,3.0,0,596
26712656,Praha 5,Entire home/apt,2,1.0,1.0,0,1134
26728596,Praha 1,Entire home/apt,4,1.0,1.0,0,251
26739432,Praha 2,Entire home/apt,4,1.0,2.0,0,344
26741035,Praha 7,Entire home/apt,2,1.0,1.0,0,704
26773912,Praha 1,Entire home/apt,6,1.5,3.0,0,598
26782823,Praha 1,Entire home/apt,8,1.5,4.0,0,651
26793113,Praha 3,Entire home/apt,2,1.0,1.0,0,407
26796520,Praha 10,Entire home/apt,4,1.0,2.0,0,489
26802170,Praha 3,Private room,3,1.0,2.0,1,270
26810114,Praha 1,Private room,2,1.0,1.0,1,244
26830952,Praha 1,Entire home/apt,14,3.0,12.0,0,245
26834041,Praha 5,Private room,2,1.0,1.0,0,420
26839684,Praha 5,Entire home/apt,2,1.5,2.0,0,841
26864528,Praha 1,Entire home/apt,4,1.0,4.0,0,245
26885372,Praha 3,Entire home/apt,3,1.0,2.0,0,645
26919096,Praha 6,Entire home/apt,5,1.0,5.0,0,294
26945084,Praha 1,Entire home/apt,2,1.0,1.0,0,658
26977041,Praha 2,Entire home/apt,4,1.0,1.0,0,298
26977624,Praha 2,Entire home/apt,4,1.0,1.0,0,271
26979663,Praha 13,Private room,4,1.0,4.0,1,274
27006519,Praha 3,Entire home/apt,3,1.0,2.0,0,745
27010272,Praha 3,Entire home/apt,2,1.0,1.0,0,404
27023693,Praha 2,Entire home/apt,8,1.5,4.0,0,704
27025011,Praha 7,Entire home/apt,5,1.0,5.0,0,215
27053741,Praha 2,Entire home/apt,4,1.5,3.0,0,475
27055587,Praha 8,Private room,4,1.0,4.0,0,222
27057126,Praha 1,Entire home/apt,6,2.0,6.0,0,288
27060110,Praha 5,Private room,2,1.0,2.0,1,255
27074798,Praha 2,Entire home/apt,4,1.0,2.0,0,731
27142872,Praha 5,Entire home/apt,2,1.0,2.0,0,979
27143198,Praha 5,Entire home/apt,5,1.5,6.0,0,984
27147034,Praha 2,Entire home/apt,14,3.0,7.0,0,869
27161792,Praha 5,Entire home/apt,5,1.0,1.0,0,131
27177787,Praha 1,Entire home/apt,4,1.0,2.0,0,1079
27180976,Praha 2,Entire home/apt,3,1.0,1.0,0,316
27238100,Praha 5,Private room,2,2.0,3.0,0,674
27254187,Praha 1,Entire home/apt,2,1.0,1.0,0,384
27271112,Praha 5,Entire home/apt,5,1.0,3.0,0,1161
27281929,Praha 21,Entire home/apt,4,1.0,4.0,0,570
27362250,Praha 2,Entire home/apt,4,1.0,1.0,0,237
27376563,Praha 5,Entire home/apt,3,1.0,3.0,0,410
27376887,Praha 5,Entire home/apt,3,1.0,3.0,0,333
27377478,Praha 5,Entire home/apt,3,1.0,3.0,0,348
27377637,Praha 5,Entire home/apt,3,1.0,3.0,0,333
27377922,Praha 5,Entire home/apt,3,1.0,3.0,0,333
27385665,Praha 6,Entire home/apt,3,1.5,2.0,0,356
27401437,Praha 1,Private room,2,1.0,1.0,1,377
27401924,Praha 2,Entire home/apt,5,1.0,3.0,0,600
27402525,Praha 2,Entire home/apt,3,1.0,2.0,0,297
27410761,Praha 1,Entire home/apt,2,1.0,1.0,0,488
27415560,Praha 5,Entire home/apt,3,1.0,3.0,0,412
27415739,Praha 5,Entire home/apt,3,1.0,3.0,0,333
27417449,Praha 6,Entire home/apt,2,1.5,1.0,0,810
27422553,Praha 1,Entire home/apt,4,1.0,2.0,0,184
27424981,Praha 4,Entire home/apt,4,1.0,4.0,0,297
27434398,Praha 7,Entire home/apt,7,1.5,4.0,0,710
27534330,Praha 10,Entire home/apt,3,1.0,3.0,0,351
27544449,Praha 5,Entire home/apt,5,1.0,5.0,0,88
27547873,Praha 2,Entire home/apt,6,2.5,2.0,0,583
27560030,Praha 10,Entire home/apt,6,1.0,4.0,0,194
27569565,Praha 1,Entire home/apt,3,1.0,1.0,0,365
27574180,Praha 2,Entire home/apt,5,1.5,3.0,0,470
27575354,Praha 2,Entire home/apt,5,1.5,3.0,0,447
27584679,Praha 1,Entire home/apt,2,1.0,1.0,0,288
27598329,Praha 8,Entire home/apt,6,1.5,3.0,0,511
27630266,Praha 7,Entire home/apt,3,1.0,2.0,0,369
27646955,Praha 8,Entire home/apt,6,1.5,2.0,0,913
27658028,Praha 7,Entire home/apt,3,1.0,2.0,0,363
27713359,Praha 3,Entire home/apt,11,1.0,5.0,0,472
27751854,Praha 1,Entire home/apt,3,1.5,2.0,0,1103
27759092,Praha 2,Entire home/apt,6,1.5,3.0,0,797
27773519,Praha 1,Entire home/apt,4,1.5,1.0,0,313
27797808,Praha 5,Entire home/apt,2,1.0,1.0,0,395
27820309,Praha 4,Entire home/apt,5,1.5,4.0,0,593
27832891,Praha 2,Entire home/apt,5,1.5,3.0,0,598
27837541,Praha 3,Entire home/apt,4,1.0,2.0,0,415
27851106,Praha 5,Entire home/apt,5,1.0,2.0,0,384
27888372,Praha 1,Entire home/apt,8,1.5,4.0,0,343
27894475,Praha 1,Entire home/apt,4,1.0,3.0,0,450
27900693,Praha 1,Entire home/apt,4,1.5,2.0,0,337
27916280,Praha 1,Entire home/apt,2,1.0,1.0,0,274
27929142,Praha 1,Entire home/apt,6,1.0,4.0,0,260
27931055,Praha 2,Entire home/apt,2,1.0,1.0,0,362
27940860,Praha 1,Entire home/apt,4,1.5,2.0,0,941
27999569,Praha 1,Entire home/apt,2,1.0,1.0,0,540
